cuda
Size of the loader: 1563
Epoch: 0, Loss: 4.170396979771893
Epoch: 10, Loss: 4.112320930394925
Epoch: 20, Loss: 4.104799590656869
Epoch: 30, Loss: 4.10135318145337
Epoch: 40, Loss: 4.0994814056200015
Epoch: 50, Loss: 4.098597631954796
Epoch: 60, Loss: 4.097929215171897
Epoch: 70, Loss: 4.09847596480308
Epoch: 80, Loss: 4.096958813343915
Epoch: 90, Loss: 4.0962563091871145
